"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총인원","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3220000","3220000-121-2024-00114","2024-07-09","","03","폐업","02","폐업","2024-07-25","","","","","","135-724","서울특별시 강남구 압구정동 429 현대백화점본점 ","서울특별시 강남구 압구정로 165, 현대백화점본점 지하1층 (압구정동)","06001","나폴레옹과자점(한시적)","2024-07-26 04:15:09","U","2024-07-28 02:40:00.0","제과점영업","202358.505687227    ","447232.955697694    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","",""
"3220000","3220000-121-2024-00108","2024-07-02","","03","폐업","02","폐업","2024-08-01","","","","","","135-730","서울특별시 강남구 삼성동 159-7 현대백화점 ","서울특별시 강남구 테헤란로 517, 현대백화점 지하1층 식품관호 (삼성동)","06164","니커버커베이글 성수(한시적)","2024-08-02 04:15:08","U","2024-08-04 02:40:00.0","제과점영업","205210.358779172    ","445154.42225208     ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","",""
"3220000","3220000-121-2024-00128","2024-08-16","","03","폐업","02","폐업","2024-09-01","","","","","","135-834","서울특별시 강남구 대치동 514 SETEC ","서울특별시 강남구 남부순환로 3104, SETEC (대치동)","06287","아티장베이커스 한남(한시적)","2024-09-02 04:15:09","U","2024-09-04 02:40:00.0","제과점영업","206279.206641169    ","443733.802684109    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","",""
"3220000","3220000-121-2024-00123","2024-07-25","","03","폐업","02","폐업","2024-08-01","","","","","","135-724","서울특별시 강남구 압구정동 429 현대백화점본점 ","서울특별시 강남구 압구정로 165, 현대백화점본점 지하1층 (압구정동)","06001","레망도레(한시적)","2024-08-02 04:15:08","U","2024-08-04 02:40:00.0","제과점영업","202358.505687227    ","447232.955697694    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","",""
"3220000","3220000-121-2024-00129","2024-08-20","","03","폐업","02","폐업","2024-08-20","","","","","257.85","135-891","서울특별시 강남구 신사동 577-7 ","서울특별시 강남구 압구정로28길 22, 지상1층 101호 (신사동)","06030","파티클리에","2024-08-20 15:18:04","I","2024-08-22 00:13:25.0","제과점영업","202350.051068002    ","447004.194436533    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","257.85","","",""
"3220000","3220000-121-2024-00090","2024-06-10","","03","폐업","02","폐업","2024-06-23","","","","","","135-902","서울특별시 강남구 압구정동 494 갤러리아백화점 ","서울특별시 강남구 압구정로 343, 갤러리아백화점 명품관 WEST 지하1층 (압구정동)","06008","화이트리에 (한시적)","2024-06-24 04:15:09","U","2024-06-26 02:40:00.0","제과점영업","203470.848439305    ","447369.579851952    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","",""
"3220000","3220000-121-2024-00092","2024-06-10","","03","폐업","02","폐업","2024-06-27","","","","","","135-902","서울특별시 강남구 압구정동 494 갤러리아백화점 ","서울특별시 강남구 압구정로 343, 갤러리아백화점 명품관 west 지하1층 (압구정동)","06008","니커버커베이글 성수(한시적)","2024-06-28 04:15:10","U","2024-06-30 02:40:00.0","제과점영업","203470.848439305    ","447369.579851952    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","",""
"3220000","3220000-121-2024-00122","2024-07-24","","03","폐업","02","폐업","2024-08-23","","","","02  889 5170","","135-902","서울특별시 강남구 압구정동 494 갤러리아백화점 ","서울특별시 강남구 압구정로 343, 갤러리아백화점 WEST 지하1층 (압구정동)","06008","쟝블랑제리(한시적)","2024-08-24 04:15:10","U","2024-08-26 02:40:00.0","제과점영업","203470.848439305    ","447369.579851952    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","",""
"3220000","3220000-121-2024-00125","2024-08-02","","03","폐업","02","폐업","2024-08-15","","","","","","135-730","서울특별시 강남구 삼성동 159-7 현대백화점 ","서울특별시 강남구 테헤란로 517, 현대백화점 지하1층 (삼성동)","06164","월스트릿 휘낭시에(한시적)","2024-08-16 04:15:09","U","2024-08-18 02:40:00.0","제과점영업","205210.358779172    ","445154.42225208     ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","",""
"3220000","3220000-121-2020-00004","2020-01-31","","03","폐업","02","폐업","2020-02-11","","","","","3.30","135-724","서울특별시 강남구 압구정동 429번지 현대백화점본점 ","서울특별시 강남구 압구정로 165, 현대백화점본점 지하1층 (압구정동)","06001","제주한치빵","2020-02-11 10:43:08","U","2020-02-13 02:40:00.0","제과점영업","202358.505687227    ","447232.955697694    ","제과점영업","","","","","","","","","","","","","","N","3.3","","",""
"3220000","3220000-121-2020-00005","2020-02-07","","03","폐업","02","폐업","2024-04-08","","","","","81.00","135-919","서울특별시 강남구 역삼동 708-34 ","서울특별시 강남구 선릉로85길 8, 지상1층 (역삼동)","06212","로브니","2024-04-08 14:00:13","U","2024-04-10 02:40:00.0","제과점영업","204250.401624983    ","444525.188677178    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","81","","",""
"3220000","3220000-121-2020-00006","2020-02-12","","03","폐업","02","폐업","2024-06-05","","","","","217.60","135-931","서울특별시 강남구 역삼동 812-14 ","서울특별시 강남구 강남대로102길 25, 1,2층 (역삼동)","06123","번패티번 강남","2024-06-05 17:37:17","U","2024-06-08 02:40:00.0","제과점영업","202355.323530217    ","444500.867380044    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","Y","217.6","","",""
"3220000","3220000-121-2020-00007","2020-02-12","","03","폐업","02","폐업","2020-02-21","","","","031 525 2698","3.30","135-730","서울특별시 강남구 삼성동 159-7번지 현대백화점 ","서울특별시 강남구 테헤란로 517, 현대백화점 지하1층 (삼성동)","06164","베즐리","2020-02-21 09:40:59","U","2020-02-23 02:40:00.0","제과점영업","205210.358779172    ","445154.42225208     ","제과점영업","","","","","","","","","","","","","","N","3.3","","",""
"3220000","3220000-121-2020-00003","2020-01-30","","03","폐업","02","폐업","2020-03-06","","","","","3.30","135-902","서울특별시 강남구 압구정동 494번지 갤러리아백화점 ","서울특별시 강남구 압구정로 343, 갤러리아백화점 지하1층 (압구정동)","06008","랑꼬뉴","2020-03-06 17:51:50","U","2020-03-08 02:40:00.0","제과점영업","203470.848439305    ","447369.579851952    ","제과점영업","","","","","","","","","","","","","","N","3.3","","",""
"3220000","3220000-121-2020-00011","2020-03-11","","03","폐업","02","폐업","2020-10-12","","","","","13.71","135-509","서울특별시 강남구 삼성동 119-9 경산빌딩 ","서울특별시 강남구 삼성로 571, 경산빌딩 지하1층 14호 (삼성동)","06154","빵빵베이커리","2020-10-12 08:58:01","U","2020-10-14 02:40:00.0","제과점영업","204639.134845077    ","445571.79533281     ","제과점영업","","","","","","","","","","","","","","N","13.71","","",""
"3220000","3220000-121-2020-00009","2020-03-02","","03","폐업","02","폐업","2025-02-28","","","","","30.00","135-924","서울특별시 강남구 역삼동 741-26 ","서울특별시 강남구 테헤란로14길 35, 지상2층 203호 (역삼동)","06238","벨르마르","2025-02-28 11:26:51","U","2025-03-02 02:40:00.0","제과점영업","202946.99686686     ","443876.701525724    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","30","","",""
"3220000","3220000-121-2020-00002","2020-01-23","","03","폐업","02","폐업","2023-07-12","","","","","16.46","135-890","서울특별시 강남구 신사동 556-27 ","서울특별시 강남구 도산대로25길 37, 지상1층 (신사동)","06033","랑꼬뉴(Linconnu)","2023-07-12 12:17:11","U","2023-07-14 02:40:00.0","제과점영업","202238.717528108    ","446635.941858878    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","16.46","","",""
"3220000","3220000-121-2013-00056","2013-01-03","","03","폐업","02","폐업","2024-12-16","","","","","28.76","135-504","서울특별시 강남구 도곡동 193-17 ","서울특별시 강남구 남부순환로381길 50-4, 지상1층 (도곡동)","06274","케이크케이크","2024-12-16 14:27:58","U","2024-12-18 02:40:00.0","제과점영업","203916.547631492    ","442798.779609926    ","제과점영업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","28.76","","",""
"3220000","3220000-121-2020-00013","2020-03-25","","03","폐업","02","폐업","2021-04-01","","","","02  21356795","16.86","135-902","서울특별시 강남구 압구정동 494 갤러리아백화점 ","서울특별시 강남구 압구정로 343, 갤러리아백화점 지하1층 (압구정동)","06008","비파티세리","2021-04-01 11:21:42","U","2021-04-03 02:40:00.0","제과점영업","203470.848439305    ","447369.579851952    ","제과점영업","","","","","","","","","","","","","","N","16.86","","",""
"3220000","3220000-121-2020-00012","2020-03-16","","03","폐업","02","폐업","2020-04-13","","","","","6.00","135-724","서울특별시 강남구 압구정동 429번지 현대백화점본점 ","서울특별시 강남구 압구정로 165, 현대백화점본점 지하1층 (압구정동)","06001","강정이넘치는집","2020-04-13 11:01:41","U","2020-04-15 02:40:00.0","제과점영업","202358.505687227    ","447232.955697694    ","제과점영업","","","","","","","","","","","","","","N","6","","",""
"3220000","3220000-121-2020-00001","2020-01-22","","03","폐업","02","폐업","2021-05-24","","","","","12.10","135-704","서울특별시 강남구 대치동 937 롯데백화점 ","서울특별시 강남구 도곡로 401, 롯데백화점 지하1층 (대치동)","06206","플레어비베이커리 롯데강남점","2021-05-24 13:21:55","U","2021-05-26 02:40:00.0","제과점영업","204669.543366778    ","443873.621189048    ","제과점영업","","","","","","","","","","","","","","N","12.1","","",""
"3220000","3220000-121-2020-00015","2020-03-30","","03","폐업","02","폐업","2020-04-13","","","","","5.00","135-730","서울특별시 강남구 삼성동 159-7번지 현대백화점 ","서울특별시 강남구 테헤란로 517, 현대백화점 지하1층 (삼성동)","06164","강정이넘치는집","2020-04-13 11:05:19","U","2020-04-15 02:40:00.0","제과점영업","205210.358779172    ","445154.42225208     ","제과점영업","","","","","","","","","","","","","","N","5","","",""
"3220000","3220000-121-2022-00002","2022-01-12","","03","폐업","02","폐업","2022-10-05","","","","070 51752186","27.00","135-896","서울특별시 강남구 신사동 647-19 ","서울특별시 강남구 압구정로46길 55, 지상1층 (신사동)","06020","카페 아뮈제","2022-10-05 17:03:50","U","2022-10-07 02:40:00.0","제과점영업","203128.093274341    ","446971.178883684    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","27","","",""
"3220000","3220000-121-2022-00001","2022-01-07","","03","폐업","02","폐업","2025-02-27","","","","","34.50","135-890","서울특별시 강남구 신사동 554-10 ","서울특별시 강남구 도산대로19길 48, 지상1층 (신사동)","06033","니블스(nibbles)","2025-02-27 13:17:23","U","2025-03-01 02:40:00.0","제과점영업","202077.541282531    ","446605.969664033    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","34.5","","",""
"3220000","3220000-121-2021-00099","2021-12-22","","03","폐업","02","폐업","2021-12-25","","","","031 525 2153","","135-724","서울특별시 강남구 압구정동 429 현대백화점본점 ","서울특별시 강남구 압구정로 165, 현대백화점본점 지하1층 (압구정동)","06001","(주)현대그린푸드베즐리압구정점(한시적)","2021-12-26 04:15:12","U","2021-12-28 02:40:00.0","제과점영업","202358.505687227    ","447232.955697694    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","",""
"3220000","3220000-121-2022-00004","2022-01-25","","03","폐업","02","폐업","2023-10-04","","","","","36.60","135-890","서울특별시 강남구 신사동 557-34 ","서울특별시 강남구 논현로153길 28, 지상1층 (신사동)","06033","피르마","2023-10-04 15:15:24","U","2023-10-06 02:40:00.0","제과점영업","202212.761619856    ","446519.491520303    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","36.6","","",""
"3220000","3220000-121-2021-00098","2021-12-21","","03","폐업","02","폐업","2021-12-26","","","","","","135-902","서울특별시 강남구 압구정동 494 갤러리아백화점 ","서울특별시 강남구 압구정로 343, 갤러리아백화점 지하1층 (압구정동)","06008","크림라벨(한시적)","2021-12-27 04:15:09","U","2021-12-29 02:40:00.0","제과점영업","203470.848439305    ","447369.579851952    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","",""
"3220000","3220000-121-2021-00095","2021-12-17","","03","폐업","02","폐업","2021-12-26","","","","","","135-902","서울특별시 강남구 압구정동 494 갤러리아백화점 ","서울특별시 강남구 압구정로 343, 갤러리아백화점 지하1층 (압구정동)","06008","테이프(TAPE)(한시적)","2021-12-27 04:15:09","U","2021-12-29 02:40:00.0","제과점영업","203470.848439305    ","447369.579851952    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","",""
"3220000","3220000-121-2021-00096","2021-12-20","","03","폐업","02","폐업","2022-12-31","","","","","20.79","135-926","서울특별시 강남구 역삼동 755 한솔필리아 ","서울특별시 강남구 역삼로 310, 한솔필리아 지상1층 62,74,75호 (역삼동)","06217","프로틴 퀸_u(역삼)/ Protein Queen_u(역삼)","2023-01-02 10:37:17","U","2023-01-04 02:40:00.0","제과점영업","204213.643236507    ","444113.028210915    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","20.79","","",""
"3220000","3220000-121-2021-00097","2021-12-20","","03","폐업","02","폐업","2023-03-29","","","","","153.78","135-878","서울특별시 강남구 삼성동 153-15 ","서울특별시 강남구 테헤란로83길 46, 지상1,2층 (삼성동)","06166","더블유스타일도넛 강남점","2023-03-29 14:55:52","U","2023-03-31 02:40:00.0","제과점영업","204945.793835154    ","445355.758225226    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","Y","153.78","","",""
"3220000","3220000-121-2021-00094","2021-12-15","","03","폐업","02","폐업","2023-02-24","","","","","43.10","135-843","서울특별시 강남구 대치동 914-18 ","서울특별시 강남구 역삼로78길 15, 지상1층 102호 (대치동)","06202","꽃과 케이크","2023-02-24 11:43:42","U","2023-02-26 02:40:00.0","제과점영업","204998.12582593     ","444371.547919168    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","43.1","","",""
"3220000","3220000-121-2021-00102","2021-12-27","","03","폐업","02","폐업","2022-10-06","","","","","61.00","135-953","서울특별시 강남구 청담동 76 리임빌딩 ","서울특별시 강남구 삼성로 716, 리임빌딩 지하1층  B03호 (청담동)","06074","키마케이크(kima cake)","2022-10-06 14:54:15","U","2022-10-08 02:40:00.0","제과점영업","204354.229689094    ","446408.982822962    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","61","","",""
"3220000","3220000-121-2022-00003","2022-01-24","","03","폐업","02","폐업","2024-03-21","","","","02  773 2993","19.83","135-929","서울특별시 강남구 역삼동 790-4 ","서울특별시 강남구 역삼로 172, 지상1층 (역삼동)","06248","케이키","2024-03-21 11:06:10","U","2024-03-23 02:40:00.0","제과점영업","203304.58           ","443670.4            ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","19.83","","",""
"3220000","3220000-121-2023-00064","2023-06-01","","03","폐업","02","폐업","2023-10-20","","","","","16.86","135-902","서울특별시 강남구 압구정동 494 갤러리아백화점 ","서울특별시 강남구 압구정로 343, 갤러리아백화점 지하1층 (압구정동)","06008","베이커리블레어 압구정 갤러리아","2023-10-20 11:14:50","U","2023-10-22 02:40:00.0","제과점영업","203470.848439305    ","447369.579851952    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","16.86","","",""
"3220000","3220000-121-2023-00055","2023-05-09","","03","폐업","02","폐업","2023-05-25","","","","","","135-902","서울특별시 강남구 압구정동 494 갤러리아백화점 ","서울특별시 강남구 압구정로 343, 갤러리아백화점 지하1층 (압구정동)","06008","파티세리 아모니(한시적)","2023-05-26 04:15:10","U","2023-05-28 02:40:00.0","제과점영업","203470.848439305    ","447369.579851952    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","",""
"3220000","3220000-121-2023-00056","2023-05-09","","03","폐업","02","폐업","2023-05-25","","","","","","135-730","서울특별시 강남구 삼성동 159-7 현대백화점 ","서울특별시 강남구 테헤란로 517, 현대백화점 지하1층 (삼성동)","06164","몽드(한시적)","2023-05-26 04:15:10","U","2023-05-28 02:40:00.0","제과점영업","205210.358779172    ","445154.42225208     ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","",""
"3220000","3220000-121-2023-00043","2023-04-14","","03","폐업","02","폐업","2023-04-27","","","","070 86910070","","135-902","서울특별시 강남구 압구정동 494 갤러리아백화점 ","서울특별시 강남구 압구정로 343, 갤러리아백화점 지하1층 (압구정동)","06008","미엘릿(한시적)","2023-04-28 04:15:10","U","2023-04-30 02:40:00.0","제과점영업","203470.848439305    ","447369.579851952    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","",""
"3220000","3220000-121-2023-00051","2023-05-04","","03","폐업","02","폐업","2023-05-15","","","","02  69561910","","135-902","서울특별시 강남구 압구정동 494 갤러리아백화점 ","서울특별시 강남구 압구정로 343, 갤러리아백화점 지하1층 (압구정동)","06008","파티세리후르츠(한시적)","2023-05-16 04:15:09","U","2023-05-18 02:40:00.0","제과점영업","203470.848439305    ","447369.579851952    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","",""
"3220000","3220000-121-2023-00061","2023-05-26","","03","폐업","02","폐업","2023-08-10","","","","","6.60","135-902","서울특별시 강남구 압구정동 494 갤러리아백화점 ","서울특별시 강남구 압구정로 343, 갤러리아백화점 식품관 지하1층 (압구정동)","06008","파티세리 아모니","2023-08-10 09:21:29","U","2023-08-12 02:40:00.0","제과점영업","203470.848439305    ","447369.579851952    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","6.6","","",""
"3220000","3220000-121-2023-00062","2023-05-26","","03","폐업","02","폐업","2023-06-08","","","","02  517 9346","","135-902","서울특별시 강남구 압구정동 494 갤러리아백화점 ","서울특별시 강남구 압구정로 343, 갤러리아백화점 지하1층 (압구정동)","06008","베시 더 스콘(한시적)","2023-06-09 04:15:09","U","2023-06-11 02:40:00.0","제과점영업","203470.848439305    ","447369.579851952    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","",""
"3220000","3220000-121-2023-00063","2023-05-26","","03","폐업","02","폐업","2023-06-01","","","","","","135-730","서울특별시 강남구 삼성동 159-7 현대백화점 ","서울특별시 강남구 테헤란로 517, 현대백화점 지하1층 (삼성동)","06164","베이킷(한시적)","2023-06-02 04:15:09","U","2023-06-04 02:40:00.0","제과점영업","205210.358779172    ","445154.42225208     ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","",""
"3220000","3220000-121-2023-00045","2023-04-25","","03","폐업","02","폐업","2023-05-04","","","","031 525 2153","","135-730","서울특별시 강남구 삼성동 159-7 현대백화점 ","서울특별시 강남구 테헤란로 517, 현대백화점 지하1층 (삼성동)","06164","베즐리베이커리(한시적)","2023-05-05 04:15:08","U","2023-05-07 02:40:00.0","제과점영업","205210.358779172    ","445154.42225208     ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","",""
"3220000","3220000-121-2023-00044","2023-04-17","","03","폐업","02","폐업","2023-04-27","","","","02   5441204","0.00","135-730","서울특별시 강남구 삼성동 159-7 현대백화점 ","서울특별시 강남구 테헤란로 517, 현대백화점 6층 (삼성동)","06164","플럼프(한시적)","2023-04-28 04:15:10","U","2023-04-30 02:40:00.0","제과점영업","205210.358779172    ","445154.42225208     ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","",""
"3220000","3220000-121-2024-00137","2024-08-29","","03","폐업","02","폐업","2024-09-30","","","","","","135-730","서울특별시 강남구 삼성동 159-7 현대백화점 ","서울특별시 강남구 테헤란로 517, 현대백화점 지하1층 (삼성동)","06164","니커버커베이글 성수(한시적)","2024-10-01 04:15:09","U","2024-10-04 02:40:00.0","제과점영업","205210.358779172    ","445154.42225208     ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","",""
"3220000","3220000-121-2024-00167","2024-10-28","","03","폐업","02","폐업","2024-11-04","","","","","16.00","135-915","서울특별시 강남구 역삼동 669-9 ","서울특별시 강남구 봉은사로30길 73, 지상2층 10호 (역삼동)","06140","리리컬","2024-11-04 10:21:58","U","2024-11-06 02:40:00.0","제과점영업","203211.859170789    ","444523.693911647    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","16","","",""
"3220000","3220000-121-2024-00131","2024-08-22","","03","폐업","02","폐업","2024-11-06","","","","","3.30","135-902","서울특별시 강남구 압구정동 494 갤러리아백화점 ","서울특별시 강남구 압구정로 343, 갤러리아백화점 지하1층 (압구정동)","06008","헤이미","2024-11-06 13:12:22","U","2024-11-08 02:40:00.0","제과점영업","203470.848439305    ","447369.579851952    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","3.3","","",""
"3220000","3220000-121-2024-00165","2024-10-24","","03","폐업","02","폐업","2024-11-07","","","","","","135-724","서울특별시 강남구 압구정동 429 현대백화점본점 ","서울특별시 강남구 압구정로 165, 현대백화점본점 지하1층 팝업호 (압구정동)","06001","연백딸기모찌(한시적)","2024-11-08 04:15:09","U","2024-11-10 02:40:00.0","제과점영업","202358.505687227    ","447232.955697694    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","",""
"3220000","3220000-121-2024-00166","2024-10-24","","03","폐업","02","폐업","2024-11-14","","","","","","135-730","서울특별시 강남구 삼성동 159-7 현대백화점 ","서울특별시 강남구 테헤란로 517, 현대백화점 지하1층 팝업호 (삼성동)","06164","연백딸기모찌(한시적)","2024-11-15 04:15:09","U","2024-11-17 02:40:00.0","제과점영업","205210.358779172    ","445154.42225208     ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","",""
"3220000","3220000-121-2024-00162","2024-10-17","","03","폐업","02","폐업","2024-11-09","","","","","","135-731","서울특별시 강남구 삼성동 159 코엑스 ","서울특별시 강남구 영동대로 513, 코엑스 HALL A 1층 A505호 (삼성동)","06164","성수베이킹스튜디오(한시적)","2024-11-10 04:15:11","U","2024-11-12 02:40:00.0","제과점영업","205130.591678902    ","445590.096837802    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","",""
"3220000","3220000-121-2024-00172","2024-11-05","","03","폐업","02","폐업","2024-12-04","","","","","","135-902","서울특별시 강남구 압구정동 515 갤러리아백화점 ","서울특별시 강남구 압구정로 407, 갤러리아백화점 지하1층 식품관호 (압구정동)","06009","리암스(한시적)","2024-12-05 04:15:10","U","2024-12-07 02:40:00.0","제과점영업","203604.761651873    ","447316.222786487    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","",""
"3220000","3220000-121-2024-00175","2024-11-13","","03","폐업","02","폐업","2024-11-28","","","","","","135-730","서울특별시 강남구 삼성동 159-7 현대백화점 ","서울특별시 강남구 테헤란로 517, 현대백화점 지하1층 (삼성동)","06164","카도라(한시적)","2024-11-29 04:15:09","U","2024-12-01 02:40:00.0","제과점영업","205210.358779172    ","445154.42225208     ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","",""
"3220000","3220000-121-2024-00177","2024-11-13","","03","폐업","02","폐업","2024-11-21","","","","","","135-730","서울특별시 강남구 삼성동 159-7 현대백화점 ","서울특별시 강남구 테헤란로 517, 현대백화점 지하1층 일부호 (삼성동)","06164","오베베 베이커리(한시적)","2024-11-22 04:15:09","U","2024-11-24 02:40:00.0","제과점영업","205210.358779172    ","445154.42225208     ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","",""
"3220000","3220000-121-2024-00178","2024-11-13","","03","폐업","02","폐업","2024-12-04","","","","02  60122300","","135-902","서울특별시 강남구 압구정동 494 갤러리아백화점 ","서울특별시 강남구 압구정로 343, 갤러리아백화점 지하1층 식품관호 (압구정동)","06008","리암스(한시적)","2024-12-05 04:15:10","U","2024-12-07 02:40:00.0","제과점영업","203470.848439305    ","447369.579851952    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","",""
"3220000","3220000-121-2024-00153","2024-10-04","","03","폐업","02","폐업","2024-10-31","","","","02  515 2782","","135-902","서울특별시 강남구 압구정동 494 갤러리아백화점 ","서울특별시 강남구 압구정로 343, 갤러리아백화점 WEST 지하1층 (압구정동)","06008","모찌넛코리아(한시적)","2024-11-01 04:15:09","U","2024-11-03 02:40:00.0","제과점영업","203470.848439305    ","447369.579851952    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","",""
"3220000","3220000-121-2024-00146","2024-09-12","","03","폐업","02","폐업","2024-09-29","","","","","","135-731","서울특별시 강남구 삼성동 159 코엑스 ","서울특별시 강남구 영동대로 513, 코엑스 K-POP광장 (삼성동)","06164","주식회사 만나당(한시적)","2024-09-30 04:15:09","U","2024-10-02 02:40:00.0","제과점영업","205130.591678902    ","445590.096837802    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","",""
"3220000","3220000-121-2024-00139","2024-09-04","","03","폐업","02","폐업","2024-09-12","","","","","","135-731","서울특별시 강남구 삼성동 159 코엑스 ","서울특별시 강남구 영동대로 513, 코엑스 B HALL (삼성동)","06164","삼미제빵소(한시적)","2024-09-13 04:15:09","U","2024-09-15 02:40:00.0","제과점영업","205130.591678902    ","445590.096837802    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","",""
"3220000","3220000-121-2024-00164","2024-10-22","","03","폐업","02","폐업","2024-10-28","","","","","13.00","135-902","서울특별시 강남구 압구정동 494 갤러리아백화점 ","서울특별시 강남구 압구정로 343, 갤러리아백화점 지하1층 (압구정동)","06008","연백딸기모찌","2024-10-28 16:04:18","U","2024-10-30 02:40:00.0","제과점영업","203470.848439305    ","447369.579851952    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","13","","",""
"3220000","3220000-121-2024-00157","2024-10-10","","03","폐업","02","폐업","2024-10-31","","","","02   4236933","","135-724","서울특별시 강남구 압구정동 429 현대백화점본점 ","서울특별시 강남구 압구정로 165, 현대백화점본점 지하1층 (압구정동)","06001","나폴레옹과자점(한시적)","2024-11-01 04:15:09","U","2024-11-03 02:40:00.0","제과점영업","202358.505687227    ","447232.955697694    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","",""
"3220000","3220000-121-2024-00158","2024-10-10","","03","폐업","02","폐업","2024-10-17","","","","","","135-730","서울특별시 강남구 삼성동 159-7 현대백화점 ","서울특별시 강남구 테헤란로 517, 현대백화점 지하1층 (삼성동)","06164","농업회사법인 흥만소 주식회사(한시적)","2024-10-18 04:15:09","U","2024-10-20 02:40:00.0","제과점영업","205210.358779172    ","445154.42225208     ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","",""
"3220000","3220000-121-2024-00159","2024-10-10","","03","폐업","02","폐업","2024-10-17","","","","","","135-902","서울특별시 강남구 압구정동 494 갤러리아백화점 ","서울특별시 강남구 압구정로 343, 갤러리아백화점 지하1층 (압구정동)","06008","(주)류재은베이커리 행복점(한시적)","2024-10-18 04:15:09","U","2024-10-20 02:40:00.0","제과점영업","203470.848439305    ","447369.579851952    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","",""
"3220000","3220000-121-2024-00160","2024-10-14","","03","폐업","02","폐업","2024-10-19","","","","","","135-509","서울특별시 강남구 삼성동 115-4 ","서울특별시 강남구 봉은사로68길 7, 선정릉 문화거리 축제 (삼성동)","06154","몽드(한시적)","2024-10-20 04:15:11","U","2024-10-22 02:40:00.0","제과점영업","204359.153941969    ","445475.522217379    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","",""
